al/Library/Anim/,_ZN2al17ActorActionKeeper9tryCreateEPNS_9LiveActorEPKNS_13ActorResourceEPKcS7_,al::ActorActionKeeper::tryCreate(al::LiveActor *,al::ActorResource const*,char const*,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al9initActorEPNS_9LiveActorERKNS_13ActorInitInfoE,al::initActor(al::LiveActor *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,sub_71008DC12C,
al/Library/LiveActor/ActorInitFunction.o,_ZN2al15initActorSuffixEPNS_9LiveActorERKNS_13ActorInitInfoEPKc,al::initActorSuffix(al::LiveActor *,al::ActorInitInfo const&,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al20initActorChangeModelEPNS_9LiveActorERKNS_13ActorInitInfoE,al::initActorChangeModel(al::LiveActor *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al26initActorChangeModelSuffixEPNS_9LiveActorERKNS_13ActorInitInfoEPKc,al::initActorChangeModelSuffix(al::LiveActor *,al::ActorInitInfo const&,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al24initActorWithArchiveNameEPNS_9LiveActorERKNS_13ActorInitInfoERKN4sead14SafeStringBaseIcEEPKc,al::initActorWithArchiveName(al::LiveActor *,al::ActorInitInfo const&,sead::SafeStringBase<char> const&,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al46initChildActorWithArchiveNameWithPlacementInfoEPNS_9LiveActorERKNS_13ActorInitInfoERKN4sead14SafeStringBaseIcEEPKc,al::initChildActorWithArchiveNameWithPlacementInfo(al::LiveActor *,al::ActorInitInfo const&,sead::SafeStringBase<char> const&,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al44initChildActorWithArchiveNameNoPlacementInfoEPNS_9LiveActorERKNS_13ActorInitInfoERKN4sead14SafeStringBaseIcEEPKc,al::initChildActorWithArchiveNameNoPlacementInfo(al::LiveActor *,al::ActorInitInfo const&,sead::SafeStringBase<char> const&,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al26createChildLinkSimpleActorEPKcS1_RKNS_13ActorInitInfoEb,al::createChildLinkSimpleActor(char const*,char const*,al::ActorInitInfo const&,bool)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al28createChildLinkMapPartsActorEPKcS1_RKNS_13ActorInitInfoEib,al::createChildLinkMapPartsActor(char const*,char const*,al::ActorInitInfo const&,int,bool)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al17initMapPartsActorEPNS_9LiveActorERKNS_13ActorInitInfoEPKc,al::initMapPartsActor(al::LiveActor *,al::ActorInitInfo const&,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al14initLinksActorEPNS_9LiveActorERKNS_13ActorInitInfoEPKci,al::initLinksActor(al::LiveActor *,al::ActorInitInfo const&,char const*,int)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al26createLinksPlayerActorInfoEPNS_9LiveActorERKNS_13ActorInitInfoE,al::createLinksPlayerActorInfo(al::LiveActor *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al22getLinksActorClassNameERKNS_13ActorInitInfoEPKci,al::getLinksActorClassName(al::ActorInitInfo const&,char const*,int)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al24getLinksActorDisplayNameERKNS_13ActorInitInfoEPKci,al::getLinksActorDisplayName(al::ActorInitInfo const&,char const*,int)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al23getLinksActorObjectNameERKNS_13ActorInitInfoEPKci,al::getLinksActorObjectName(al::ActorInitInfo const&,char const*,int)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al32initCreateActorWithPlacementInfoEPNS_9LiveActorERKNS_13ActorInitInfoE,al::initCreateActorWithPlacementInfo(al::LiveActor *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al32initCreateActorWithPlacementInfoEPNS_9LiveActorERKNS_13ActorInitInfoERKNS_13PlacementInfoE,al::initCreateActorWithPlacementInfo(al::LiveActor *,al::ActorInitInfo const&,al::PlacementInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al30initCreateActorNoPlacementInfoEPNS_9LiveActorERKNS_13ActorInitInfoE,al::initCreateActorNoPlacementInfo(al::LiveActor *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al38initCreateActorNoPlacementInfoNoViewIdEPNS_9LiveActorERKNS_13ActorInitInfoE,al::initCreateActorNoPlacementInfoNoViewId(al::LiveActor *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al31createPlacementActorFromFactoryERKNS_13ActorInitInfoEPKNS_13PlacementInfoE,al::createPlacementActorFromFactory(al::ActorInitInfo const&,al::PlacementInfo const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al27createLinksActorFromFactoryERKNS_13ActorInitInfoEPKci,al::createLinksActorFromFactory(al::ActorInitInfo const&,char const*,int)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al32createLinksActorGroupFromFactoryERKNS_13ActorInitInfoEPKcS4_,al::createLinksActorGroupFromFactory(al::ActorInitInfo const&,char const*,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al35tryCreateLinksActorGroupFromFactoryERKNS_13ActorInitInfoEPKcS4_,al::tryCreateLinksActorGroupFromFactory(al::ActorInitInfo const&,char const*,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al36tryCreateLinksActorFromFactorySingleERKNS_13ActorInitInfoEPKc,al::tryCreateLinksActorFromFactorySingle(al::ActorInitInfo const&,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al38createAndRegisterLinksActorFromFactoryEPNS_14LiveActorGroupERKNS_13ActorInitInfoEPKc,al::createAndRegisterLinksActorFromFactory(al::LiveActorGroup *,al::ActorInitInfo const&,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al21makeMapPartsModelNameEPN4sead22BufferedSafeStringBaseIcEES3_RKNS_13PlacementInfoE,al::makeMapPartsModelName(sead::BufferedSafeStringBase<char> *,sead::BufferedSafeStringBase<char> *,al::PlacementInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al21makeMapPartsModelNameEPN4sead22BufferedSafeStringBaseIcEES3_RKNS_13ActorInitInfoE,al::makeMapPartsModelName(sead::BufferedSafeStringBase<char> *,sead::BufferedSafeStringBase<char> *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al20tryGetMapPartsSuffixERKNS_13ActorInitInfoEPKc,al::tryGetMapPartsSuffix(al::ActorInitInfo const&,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al32initMapPartsActorWithArchiveNameEPNS_9LiveActorERKNS_13ActorInitInfoEPKcS6_,al::initMapPartsActorWithArchiveName(al::LiveActor *,al::ActorInitInfo const&,char const*,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al9initNerveEPNS_9LiveActorEPKNS_5NerveEi,al::initNerve(al::LiveActor *,al::Nerve const*,int)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al15initNerveActionEPNS_9LiveActorEPKcPN15alNerveFunction20NerveActionCollectorEi,al::initNerveAction(al::LiveActor *,char const*,alNerveFunction::NerveActionCollector *,int)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al24trySyncStageSwitchAppearEPNS_9LiveActorE,al::trySyncStageSwitchAppear(al::LiveActor *)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al22trySyncStageSwitchKillEPNS_9LiveActorE,al::trySyncStageSwitchKill(al::LiveActor *)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al31trySyncStageSwitchAppearAndKillEPNS_9LiveActorE,al::trySyncStageSwitchAppearAndKill(al::LiveActor *)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al26tryListenStageSwitchAppearEPNS_9LiveActorE,al::tryListenStageSwitchAppear(al::LiveActor *)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al24tryListenStageSwitchKillEPNS_9LiveActorE,al::tryListenStageSwitchKill(al::LiveActor *)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al16syncSensorScaleYEPNS_9LiveActorE,al::syncSensorScaleY(al::LiveActor *)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al27syncSensorAndColliderScaleYEPNS_9LiveActorE,al::syncSensorAndColliderScaleY(al::LiveActor *)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al15setMaterialCodeEPNS_9LiveActorEPKc,al::setMaterialCode(al::LiveActor *,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al16initMaterialCodeEPNS_9LiveActorERKNS_13ActorInitInfoE,al::initMaterialCode(al::LiveActor *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al19tryAddDisplayRotateEPNS_9LiveActorERKNS_13ActorInitInfoE,al::tryAddDisplayRotate(al::LiveActor *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al19tryAddDisplayOffsetEPNS_9LiveActorERKNS_13ActorInitInfoE,al::tryAddDisplayOffset(al::LiveActor *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al18tryAddDisplayScaleEPNS_9LiveActorERKNS_13ActorInitInfoE,al::tryAddDisplayScale(al::LiveActor *,al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al16getPlacementInfoERKNS_13ActorInitInfoE,al::getPlacementInfo(al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al17getLayoutInitInfoERKNS_13ActorInitInfoE,al::getLayoutInitInfo(al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al16getAudioDirectorERKNS_13ActorInitInfoE,al::getAudioDirector(al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al28getCollisionDirectorFromInfoERKNS_13ActorInitInfoE,al::getCollisionDirectorFromInfo(al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al26getSceneCameraInfoFromInfoERKNS_13ActorInitInfoE,al::getSceneCameraInfoFromInfo(al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al21getGraphicsSystemInfoERKNS_13ActorInitInfoE,al::getGraphicsSystemInfo(al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al14getDrawContextERKNS_13ActorInitInfoE,al::getDrawContext(al::ActorInitInfo const&)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al23getActorRecourseDataF32EPfPNS_9LiveActorEPKcS4_,al::getActorRecourseDataF32(float *,al::LiveActor *,char const*,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al26getActorRecourseDataStringEPPKcPNS_9LiveActorES1_S1_,al::getActorRecourseDataString(char const**,al::LiveActor *,char const*,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al23getActorRecourseDataV3fEPN4sead7Vector3IfEEPNS_9LiveActorEPKcS7_,al::getActorRecourseDataV3f(sead::Vector3<float> *,al::LiveActor *,char const*,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al25getActorRecourseDataBox3fEPN4sead9BoundBox3IfEEPNS_9LiveActorEPKcS7_,al::getActorRecourseDataBox3f(sead::BoundBox3<float> *,al::LiveActor *,char const*,char const*)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al22createPartsEffectGroupEPNS_9LiveActorERKNS_13ActorInitInfoEi,al::createPartsEffectGroup(al::LiveActor *,al::ActorInitInfo const&,int)
al/Library/LiveActor/ActorInitFunction.o,_ZN2al24updateMaterialCodeGroundEPNS_9LiveActorEPKc,al::updateMaterialCodeGround(al::LiveActor *,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al21updateMaterialCodeAllEPNS_9LiveActorE,al::updateMaterialCodeAll(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al22updateMaterialCodeAreaEPNS_9LiveActorE,al::updateMaterialCodeArea(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al21updateMaterialCodeWetEPNS_9LiveActorEb,al::updateMaterialCodeWet(al::LiveActor *,bool)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al23updateMaterialCodeWaterEPNS_9LiveActorE,al::updateMaterialCodeWater(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al23updateMaterialCodeWaterEPNS_9LiveActorEb,al::updateMaterialCodeWater(al::LiveActor *,bool)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al24updateMaterialCodePuddleEPNS_9LiveActorE,al::updateMaterialCodePuddle(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al24updateMaterialCodePuddleEPNS_9LiveActorEb,al::updateMaterialCodePuddle(al::LiveActor *,bool)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al17resetMaterialCodeEPNS_9LiveActorE,al::resetMaterialCode(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al9showModelEPNS_9LiveActorE,al::showModel(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al15showModelIfHideEPNS_9LiveActorE,al::showModelIfHide(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al11isHideModelEPKNS_9LiveActorE,al::isHideModel(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al9hideModelEPNS_9LiveActorE,al::hideModel(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al15hideModelIfShowEPNS_9LiveActorE,al::hideModelIfShow(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al12isExistModelEPKNS_9LiveActorE,al::isExistModel(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al31switchShowHideModelIfNearCameraEPNS_9LiveActorEf,al::switchShowHideModelIfNearCamera(al::LiveActor *,float)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al10blinkModelEPNS_9LiveActorEiii,al::blinkModel(al::LiveActor *,int,int,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al19calcViewModelSystemEPNS_9LiveActorE,al::calcViewModelSystem(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al13calcViewModelEPNS_9LiveActorE,al::calcViewModel(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al19showSilhouetteModelEPNS_9LiveActorE,al::showSilhouetteModel(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al19hideSilhouetteModelEPNS_9LiveActorE,al::hideSilhouetteModel(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al23isSilhouetteModelHiddenEPKNS_9LiveActorE,al::isSilhouetteModelHidden(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al25showSilhouetteModelIfHideEPNS_9LiveActorE,al::showSilhouetteModelIfHide(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al25hideSilhouetteModelIfShowEPNS_9LiveActorE,al::hideSilhouetteModelIfShow(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al17setModelAlphaMaskEPNS_9LiveActorEf,al::setModelAlphaMask(al::LiveActor *,float)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al17getModelAlphaMaskEPKNS_9LiveActorE,al::getModelAlphaMask(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al16isModelAlphaMaskEPKNS_9LiveActorE,al::isModelAlphaMask(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al34updateModelAlphaMaskCameraDistanceEPNS_9LiveActorEffff,al::updateModelAlphaMaskCameraDistance(al::LiveActor *,float,float,float,float)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al15isExistZPrePassEPKNS_9LiveActorE,al::isExistZPrePass(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al16isEnableZPrePassEPKNS_9LiveActorE,al::isEnableZPrePass(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al16validateZPrePassEPNS_9LiveActorE,al::validateZPrePass(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al18invalidateZPrePassEPNS_9LiveActorE,al::invalidateZPrePass(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al24invalidateOcclusionQueryEPNS_9LiveActorE,al::invalidateOcclusionQuery(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al22validateOcclusionQueryEPNS_9LiveActorE,al::validateOcclusionQuery(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al21isValidOcclusionQueryEPKNS_9LiveActorE,al::isValidOcclusionQuery(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al17setFixedModelFlagEPNS_9LiveActorE,al::setFixedModelFlag(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al26tryInitFixedModelGpuBufferEPNS_9LiveActorE,al::tryInitFixedModelGpuBuffer(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al27setIgnoreUpdateDrawClippingEPNS_9LiveActorEb,al::setIgnoreUpdateDrawClipping(al::LiveActor *,bool)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al32setNeedSetBaseMtxAndCalcAnimFlagEPNS_9LiveActorEb,al::setNeedSetBaseMtxAndCalcAnimFlag(al::LiveActor *,bool)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al20isViewDependentModelEPKNS_9LiveActorE,al::isViewDependentModel(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al17isNeedUpdateModelEPKNS_9LiveActorE,al::isNeedUpdateModel(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al19setEnvTextureMirrorEPNS_9LiveActorEi,al::setEnvTextureMirror(al::LiveActor *,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al19setEnvTextureProc3DEPNS_9LiveActorEi,al::setEnvTextureProc3D(al::LiveActor *,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al17forceApplyCubeMapEPNS_9LiveActorEPKc,al::forceApplyCubeMap(al::LiveActor *,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al23setMaterialProgrammableEPNS_9LiveActorE,al::setMaterialProgrammable(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al28isIncludePrepassCullingShapeEPNS_9LiveActorE,al::isIncludePrepassCullingShape(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al12isExistJointEPKNS_9LiveActorEPKc,al::isExistJoint(al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al13getJointIndexEPKNS_9LiveActorEPKc,al::getJointIndex(al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al14getJointMtxPtrEPKNS_9LiveActorEPKc,al::getJointMtxPtr(al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al21getJointMtxPtrByIndexEPKNS_9LiveActorEi,al::getJointMtxPtrByIndex(al::LiveActor const*,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al18getJointLocalTransEPN4sead7Vector3IfEEPKNS_9LiveActorEPKc,al::getJointLocalTrans(sead::Vector3<float> *,al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al12calcJointPosEPN4sead7Vector3IfEEPKNS_9LiveActorEPKc,al::calcJointPos(sead::Vector3<float> *,al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al18calcJointOffsetPosEPN4sead7Vector3IfEEPKNS_9LiveActorEPKcRKS2_,al::calcJointOffsetPos(sead::Vector3<float> *,al::LiveActor const*,char const*,sead::Vector3<float> const&)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al19calcJointPosByIndexEPN4sead7Vector3IfEEPKNS_9LiveActorEi,al::calcJointPosByIndex(sead::Vector3<float> *,al::LiveActor const*,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al16calcJointSideDirEPN4sead7Vector3IfEEPKNS_9LiveActorEPKc,al::calcJointSideDir(sead::Vector3<float> *,al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al14calcJointUpDirEPN4sead7Vector3IfEEPKNS_9LiveActorEPKc,al::calcJointUpDir(sead::Vector3<float> *,al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al17calcJointFrontDirEPN4sead7Vector3IfEEPKNS_9LiveActorEPKc,al::calcJointFrontDir(sead::Vector3<float> *,al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al14calcJointScaleEPN4sead7Vector3IfEEPKNS_9LiveActorEPKc,al::calcJointScale(sead::Vector3<float> *,al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al13calcJointQuatEPN4sead4QuatIfEEPKNS_9LiveActorEPKc,al::calcJointQuat(sead::Quat<float> *,al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al15multVecJointMtxEPN4sead7Vector3IfEERKS2_PKNS_9LiveActorEPKc,al::multVecJointMtx(sead::Vector3<float> *,sead::Vector3<float> const&,al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al18multVecJointInvMtxEPN4sead7Vector3IfEERKS2_PKNS_9LiveActorEPKc,al::multVecJointInvMtx(sead::Vector3<float> *,sead::Vector3<float> const&,al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al18multMtxJointInvMtxEPN4sead8Matrix34IfEERKS2_PKNS_9LiveActorEPKc,al::multMtxJointInvMtx(sead::Matrix34<float> *,sead::Matrix34<float> const&,al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al18setJointVisibilityEPNS_9LiveActorEPKcb,al::setJointVisibility(al::LiveActor *,char const*,bool)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al17isJointVisibilityEPKNS_9LiveActorEPKc,al::isJointVisibility(al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al23isFaceJointXDirDegreeYZEPKNS_9LiveActorEPKcRKN4sead7Vector3IfEEff,al::isFaceJointXDirDegreeYZ(al::LiveActor const*,char const*,sead::Vector3<float> const&,float,float)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al23isFaceJointYDirDegreeZXEPKNS_9LiveActorEPKcRKN4sead7Vector3IfEEff,al::isFaceJointYDirDegreeZX(al::LiveActor const*,char const*,sead::Vector3<float> const&,float,float)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al23isFaceJointZDirDegreeXYEPKNS_9LiveActorEPKcRKN4sead7Vector3IfEEff,al::isFaceJointZDirDegreeXY(al::LiveActor const*,char const*,sead::Vector3<float> const&,float,float)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al32calcJointAngleXDirToTargetOnYDirEPKNS_9LiveActorEPKcRKN4sead7Vector3IfEE,al::calcJointAngleXDirToTargetOnYDir(al::LiveActor const*,char const*,sead::Vector3<float> const&)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al32calcJointAngleXDirToTargetOnZDirEPKNS_9LiveActorEPKcRKN4sead7Vector3IfEE,al::calcJointAngleXDirToTargetOnZDir(al::LiveActor const*,char const*,sead::Vector3<float> const&)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al32calcJointAngleYDirToTargetOnXDirEPKNS_9LiveActorEPKcRKN4sead7Vector3IfEE,al::calcJointAngleYDirToTargetOnXDir(al::LiveActor const*,char const*,sead::Vector3<float> const&)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al32calcJointAngleYDirToTargetOnZDirEPKNS_9LiveActorEPKcRKN4sead7Vector3IfEE,al::calcJointAngleYDirToTargetOnZDir(al::LiveActor const*,char const*,sead::Vector3<float> const&)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al32calcJointAngleZDirToTargetOnXDirEPKNS_9LiveActorEPKcRKN4sead7Vector3IfEE,al::calcJointAngleZDirToTargetOnXDir(al::LiveActor const*,char const*,sead::Vector3<float> const&)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al32calcJointAngleZDirToTargetOnYDirEPKNS_9LiveActorEPKcRKN4sead7Vector3IfEE,al::calcJointAngleZDirToTargetOnYDir(al::LiveActor const*,char const*,sead::Vector3<float> const&)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al15getMaterialNameEPKNS_9LiveActorEi,al::getMaterialName(al::LiveActor const*,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al16getMaterialCountEPKNS_9LiveActorE,al::getMaterialCount(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al15isExistMaterialEPKNS_9LiveActorEPKc,al::isExistMaterial(al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al14getMaterialObjEPKNS_9LiveActorEi,al::getMaterialObj(al::LiveActor const*,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al14getMaterialObjEPKNS_9LiveActorEPKc,al::getMaterialObj(al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2nn3g3d8ModelObj12FindMaterialEPKc,nn::g3d::ModelObj::FindMaterial(char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al16getMaterialIndexEPKNS_9LiveActorEPKc,al::getMaterialIndex(al::LiveActor const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al22isExistMaterialTextureEPKNS_9LiveActorEPKcS4_,al::isExistMaterialTexture(al::LiveActor const*,char const*,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al19getMaterialCategoryEPKNS_9LiveActorEi,al::getMaterialCategory(al::LiveActor const*,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al22tryGetMaterialCategoryEPKNS_9LiveActorEi,al::tryGetMaterialCategory(al::LiveActor const*,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al28isOnlyMaterialCategoryObjectEPKNS_9LiveActorE,al::isOnlyMaterialCategoryObject(al::LiveActor const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al12showMaterialEPNS_9LiveActorEPKc,al::showMaterial(al::LiveActor *,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al12hideMaterialEPNS_9LiveActorEPKc,al::hideMaterial(al::LiveActor *,char const*)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al12showMaterialEPNS_9LiveActorEi,al::showMaterial(al::LiveActor *,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al12hideMaterialEPNS_9LiveActorEi,al::hideMaterial(al::LiveActor *,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al15showMaterialAllEPNS_9LiveActorE,al::showMaterialAll(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al15tryShowMaterialEPNS_9LiveActorEi,al::tryShowMaterial(al::LiveActor *,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al15tryHideMaterialEPNS_9LiveActorEi,al::tryHideMaterial(al::LiveActor *,int)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al18tryShowMaterialAllEPNS_9LiveActorE,al::tryShowMaterialAll(al::LiveActor *)
al/Library/LiveActor/ActorModelFunction.o,_ZN2al28setModelMaterialParameterF32EPKNS_9LiveActorEiPKcf,al::setModelMaterialParameterF32(al::LiveActor const*,int,char const*,float)
